65,76
65,77
65,83
65,87
65,89
65,90
65,91
65,93
66,21
66,24
66,26
66,32
66,34
66,36
66,37
66,43
66,47
66,48
66,64
66,72
66,75
66,78
66,84
66,97
67,2
67,6
67,13
67,19
67,21
67,27
67,32
67,35
67,37
67,40
67,43
67,49
67,50
67,59
67,62
67,71
67,75
67,91
67,96
67,99
68,1
68,2
68,4
68,10
68,11
68,15
68,16
68,19
68,38
68,40
68,41
68,46
68,48
68,55
68,58
68,61
68,62
68,66
68,72
68,74
68,76
68,79
68,84
68,85
68,96
68,98
69,5
69,6
69,8
69,19
69,24
69,26
69,32
69,33
69,34
69,38
69,39
69,43
69,58
69,71
69,83
69,84
69,89
69,94
69,97
70,3
70,6
70,7
70,10
70,12
70,19
70,20
70,21
70,28
70,30
70,33
70,34
70,36
70,39
70,44
70,51
70,57
70,75
70,82
70,94
70,96
70,99
71,0
71,6
71,9
71,10
71,19
71,23
71,30
71,31
71,34
71,41
71,42
71,52
71,59
71,61
71,64
71,68
71,71
71,76
71,78
71,82
71,86
71,89
71,91
71,95
72,4
72,9
72,21
72,25
72,32
72,37
72,41
72,47
72,55
72,57
72,64
72,65
72,70
72,77
72,82
72,83
72,86
72,88
72,89
72,90
72,94
72,98
73,4
73,6
73,7
73,9
73,19
73,25
73,34
73,38
73,39
73,45
73,46
73,47
73,48
73,66
73,69
73,77
73,86
73,89
73,90
73,92
74,7
74,8
74,17
74,27
74,37
74,40
74,41
74,43
74,44
74,50
74,53
74,55
74,57
74,61
74,63
74,65
74,79
74,83
74,85
74,92
74,96
75,1
75,11
75,12
75,14
75,18
75,19
75,22
75,24
75,28
75,30
75,35
75,36
75,38
75,39
75,48
75,53
75,59
75,65
75,72
75,74
75,75
75,77
75,88
75,91
75,93
75,98
75,99
76,2
76,8
76,21
76,24
76,26
76,28
76,41
76,53
76,67
76,76
76,77
76,87
76,88
76,99
77,9
77,33
77,45
77,54
77,56
77,64
77,70
77,73
77,86
77,95
77,96
77,99
78,1
78,17
78,21
78,26
78,27
78,35
78,36
78,42
78,56
78,62
78,67
78,76
78,77
78,86
78,87
79,3
79,8
79,10
79,13
79,14
79,16
79,18
79,20
79,24
79,30
79,35
79,39
79,51
79,53
79,57
79,60
79,63
79,65
79,69
79,76
79,88
79,89
80,1
80,4
80,19
80,26
80,28
80,32
80,34
80,35
80,37
80,42
80,49
80,53
80,77
80,78
80,83
80,88
80,92
81,1
81,3
81,4
81,11
81,14
81,18
81,19
81,23
81,25
81,33
81,37
81,49
81,55
81,62
81,67
81,69
81,70
81,76
81,80
81,84
81,90
81,94
81,97
81,98
82,12
82,14
82,16
82,29
82,33
82,36
82,41
82,51
82,52
82,53
82,58
82,59
82,63
82,72
82,78
82,93
82,95
83,22
83,31
83,32
83,34
83,35
83,42
83,43
83,52
83,53
83,59
83,66
83,69
84,1
84,4
84,6
84,8
84,13
84,16
84,17
84,29
84,38
84,42
84,43
84,47
84,62
84,63
84,64
84,75
84,79
84,90
84,96
84,99
85,1
85,6
85,14
85,25
85,27
85,30
85,32
85,36
85,41
85,44
85,45
85,47
85,54
85,58
85,71
85,85
85,86
85,89
85,90
85,91
85,99
86,0
86,6
86,9
86,13
86,17
86,25
86,28
86,29
86,30
86,34
86,36
86,37
86,40
86,42
86,43
86,58
86,59
86,61
86,63
86,68
86,71
86,72
86,75
86,79
86,89
86,99
87,0
87,5
87,9
87,12
87,15
87,20
87,23
87,33
87,51
87,55
87,56
87,57
87,58
87,61
87,62
87,73
87,77
87,87
87,90
88,0
88,3
88,9
88,10
88,18
88,21
88,27
88,28
88,29
88,30
88,38
88,44
88,66
88,70
88,84
88,87
88,90
89,0
89,10
89,13
89,19
89,24
89,25
89,41
89,45
89,48
89,55
89,56
89,69
89,70
89,72
89,74
89,76
89,83
89,87
89,92
89,94
89,96
89,98
90,0
90,1
90,6
90,9
90,10
90,12
90,19
90,22
90,55
90,56
90,62
90,69
90,74
90,80
90,83
90,85
90,86
90,90
90,92
90,99
91,15
91,19
91,26
91,46
91,51
91,53
91,56
91,60
91,63
91,64
91,69
91,85
91,88
91,93
92,1
92,6
92,12
92,20
92,29
92,30
92,31
92,32
92,34
92,35
92,40
92,41
92,42
92,44
92,47
92,51
92,59
92,78
93,6
93,7
93,26
93,27
93,52
93,69
93,72
93,74
93,77
93,94
93,95
93,96
94,8
94,12
94,13
94,14
94,28
94,29
94,36
94,38
94,39
94,40
94,42
94,49
94,54
94,55
94,57
94,59
94,61
94,64
94,65
94,67
94,69
94,70
94,73
94,75
94,76
94,77
94,78
94,81
94,83
94,93
95,0
95,2
95,6
95,7
95,8
95,10
95,18
95,19
95,21
95,25
95,30
95,35
95,36
95,40
95,56
95,72
95,73
95,78
95,79
95,89
95,90
95,91
95,93
95,99
96,1
96,3
96,4
96,16
96,24
96,27
96,30
96,31
96,33
96,37
96,46
96,57
96,60
96,67
96,71
96,86
96,97
97,0
97,1
97,2
97,3
97,8
97,9
97,21
97,24
97,26
97,29
97,45
97,48
97,51
97,57
97,70
97,84
97,89
97,90
97,94
97,95
97,99
98,0
98,2
98,5
98,7
98,14
98,17
98,18
98,21
98,22
98,24
98,25
98,28
98,37
98,38
98,42
98,44
98,45
98,48
98,61
98,66
98,69
98,71
98,82
98,86
98,87
98,88
98,90
98,97
99,7
99,13
99,19
99,20
99,21
99,26
99,28
99,29
99,41
99,51
99,60
99,62
99,64
99,66
99,71
99,78
99,91
99,99
